0	abd ombro direito:	48.039936728003745	flex cotovelo direito:	16.868667030838843	flex cotovelo esquerdo:	43.03583830434469	abd ombro esquerdo:	25.67170594909168	flex ombro direito:	84.88326482349643	flex ombro esquerdo:	19.001106560421277
1	abd ombro direito:	48.017815223865334	flex cotovelo direito:	16.837084525275795	flex cotovelo esquerdo:	42.99510863692105	abd ombro esquerdo:	25.633770675507904	flex ombro direito:	85.01679239323977	flex ombro esquerdo:	19.010110445817116
2	abd ombro direito:	48.01895876539063	flex cotovelo direito:	16.849646247817	flex cotovelo esquerdo:	42.937233162061936	abd ombro esquerdo:	25.66761349726284	flex ombro direito:	85.0985969271364	flex ombro esquerdo:	19.0131959525716
3	abd ombro direito:	48.01162211917912	flex cotovelo direito:	16.87786922600072	flex cotovelo esquerdo:	42.84528886802058	abd ombro esquerdo:	25.730055828871784	flex ombro direito:	85.19095011860966	flex ombro esquerdo:	19.037990831416778
4	abd ombro direito:	48.01390488513315	flex cotovelo direito:	16.881468685907727	flex cotovelo esquerdo:	42.7564570895536	abd ombro esquerdo:	25.75666092579085	flex ombro direito:	85.3469561618481	flex ombro esquerdo:	19.05706810588201
5	abd ombro direito:	48.008106019529315	flex cotovelo direito:	16.91066952620956	flex cotovelo esquerdo:	42.633786485828146	abd ombro esquerdo:	25.793104218993424	flex ombro direito:	85.56192784235415	flex ombro esquerdo:	19.08857941333953
6	abd ombro direito:	47.97032489726979	flex cotovelo direito:	16.893575473704445	flex cotovelo esquerdo:	42.474413585761766	abd ombro esquerdo:	25.748576435824013	flex ombro direito:	85.87897041944602	flex ombro esquerdo:	19.10497736339779
7	abd ombro direito:	47.957446292414254	flex cotovelo direito:	16.929564480057437	flex cotovelo esquerdo:	42.28894306648507	abd ombro esquerdo:	25.82603054936155	flex ombro direito:	86.12021733158177	flex ombro esquerdo:	19.13354447640051
8	abd ombro direito:	47.94863806756054	flex cotovelo direito:	16.89104312718316	flex cotovelo esquerdo:	42.08671472970597	abd ombro esquerdo:	25.82486982984153	flex ombro direito:	86.50864462207232	flex ombro esquerdo:	19.159491504505983
9	abd ombro direito:	47.94134709970266	flex cotovelo direito:	16.877114129082806	flex cotovelo esquerdo:	41.87157749900178	abd ombro esquerdo:	25.849277728798736	flex ombro direito:	86.86874755243502	flex ombro esquerdo:	19.19577772281317
10	abd ombro direito:	47.93021068912946	flex cotovelo direito:	16.924967865294498	flex cotovelo esquerdo:	41.6728128219487	abd ombro esquerdo:	25.872411442657473	flex ombro direito:	87.18011878899645	flex ombro esquerdo:	19.224531163099947
11	abd ombro direito:	47.91281653429016	flex cotovelo direito:	16.919849506405654	flex cotovelo esquerdo:	41.45793408096322	abd ombro esquerdo:	25.87976144959114	flex ombro direito:	87.57241842093975	flex ombro esquerdo:	19.257355840059674
12	abd ombro direito:	47.88711859590868	flex cotovelo direito:	16.917891480026615	flex cotovelo esquerdo:	41.220827759168124	abd ombro esquerdo:	25.874908560407615	flex ombro direito:	87.95537025195232	flex ombro esquerdo:	19.29992358412566
13	abd ombro direito:	47.85587354163431	flex cotovelo direito:	16.943977493269283	flex cotovelo esquerdo:	41.02327462816201	abd ombro esquerdo:	25.85071938238364	flex ombro direito:	88.42482167840907	flex ombro esquerdo:	19.36201022059503
14	abd ombro direito:	47.86465734009964	flex cotovelo direito:	16.966885540243474	flex cotovelo esquerdo:	40.76483768897423	abd ombro esquerdo:	25.88612120885496	flex ombro direito:	88.89965293086516	flex ombro esquerdo:	19.404008059870005
15	abd ombro direito:	47.86888484407927	flex cotovelo direito:	16.96887038016343	flex cotovelo esquerdo:	40.48101253687794	abd ombro esquerdo:	25.925861192565087	flex ombro direito:	89.41564745536306	flex ombro esquerdo:	19.451260444999495
16	abd ombro direito:	47.86809267405052	flex cotovelo direito:	16.994276857655414	flex cotovelo esquerdo:	40.16328454863636	abd ombro esquerdo:	26.011868958385275	flex ombro direito:	90.00538820569149	flex ombro esquerdo:	19.509979451805158
17	abd ombro direito:	47.880679377023874	flex cotovelo direito:	16.994449806955963	flex cotovelo esquerdo:	39.79456202844074	abd ombro esquerdo:	26.113013328640978	flex ombro direito:	90.65672300224234	flex ombro esquerdo:	19.574347558949327
18	abd ombro direito:	47.88789827564128	flex cotovelo direito:	17.011535858875863	flex cotovelo esquerdo:	39.36992788353124	abd ombro esquerdo:	26.222982337906128	flex ombro direito:	91.34223278317916	flex ombro esquerdo:	19.643283484912267
19	abd ombro direito:	47.882965522275256	flex cotovelo direito:	17.030746153419326	flex cotovelo esquerdo:	38.926503389978656	abd ombro esquerdo:	26.324305115340366	flex ombro direito:	92.13705785597864	flex ombro esquerdo:	19.70754309705972
20	abd ombro direito:	47.8513950285212	flex cotovelo direito:	17.020177171894414	flex cotovelo esquerdo:	38.46839069989613	abd ombro esquerdo:	26.44658084974516	flex ombro direito:	92.90638919808627	flex ombro esquerdo:	19.78860076722397
21	abd ombro direito:	47.82966667664494	flex cotovelo direito:	16.989606506719	flex cotovelo esquerdo:	37.98305587017211	abd ombro esquerdo:	26.595010698220033	flex ombro direito:	93.69319691771403	flex ombro esquerdo:	19.85438209517434
22	abd ombro direito:	47.805052609162004	flex cotovelo direito:	16.97692246175288	flex cotovelo esquerdo:	37.49191558775462	abd ombro esquerdo:	26.75087269513015	flex ombro direito:	94.38718496354247	flex ombro esquerdo:	19.91627442911911
